offer_date,ipo_name,cik,offer_price,assets_thous,total_proceeds_thous,headquarter,industry,sic_code,is_high_tech,Internet,Founding,vc_backed,first_day_price,vwretd,roll_vwretd,first_day_return,rf_fact_t07,rf_fact_t08,rf_fact_t09
2015-05-15,Fortress Transp & Infra Inv,1590364,17,1404201,340000,NY,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,7350,FALSE,0,2013,FALSE,16.55,0.001057,-0.00927563281216937,-0.02647058823529410,0.48769574944071600,0.5,0.5064516129032260
2021-04-23,Agiliti Inc,1749704,14,1903356,368421.05,MA,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,7350,FALSE,0,1939,FALSE,16.4,0.012026,0.0433927105392147,0.17142857142857100,0.450354609929078,0.4468864468864470,0.4267782426778240
2020-12-10,Airbnb Inc,1559720,68,8728479,3490000.108,CA,SERVICES-TO DWELLINGS & OTHER BUILDINGS,7340,FALSE,1,2008,TRUE,144.71,0.00264,0.0421764302800951,1.1280882352941200,0.565416285452882,0.5571992110453650,0.5483870967741940
2023-10-10,Primech Holdings Ltd,1891944,4,42823.19,12200,OVERSEAS,SERVICES-TO DWELLINGS & OTHER BUILDINGS,7340,FALSE,0,1988,FALSE,1.48,0.00647,-0.0352614952661204,-0.63,0.5411334552102380,0.5436893203883500,0.4987951807228920
2015-06-25,TransUnion,1552033,22.5,4614300,664772.74,IL,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",7320,FALSE,1,1968,FALSE,25.4,-0.002654,0.00575561693802773,0.12888888888888900,0.5350140056022410,0.5208333333333330,0.4892086330935250
2020-07-01,Dun & Bradstreet Holding,1799208,22,9172400,1722649.9,NJ,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",7320,FALSE,0,1841,FALSE,25.35,0.004033,-0.0441593048327523,0.15227272727272700,0.4791666666666670,0.4759206798866860,0.45307443365695800
2010-05-20,ReachLocal Inc,1297336,13,101531,54166.671,CA,SERVICES-ADVERTISING AGENCIES,7311,FALSE,1,2003,TRUE,14.98,-0.040377,-0.0585765277665878,0.15230769230769200,0.5103092783505150,0.5068119891008180,0.49480968858131500
2011-11-03,Groupon Inc,1490281,20,795567,700000,IL,SERVICES-ADVERTISING AGENCIES,7311,FALSE,1,2008,TRUE,26.11,0.019202,0.0128355904910131,0.3055,0.5401174168297460,0.5373134328358210,0.525065963060686
2012-03-28,Millennial Media Inc,1372375,13,61885,132600,MD,SERVICES-ADVERTISING AGENCIES,7311,FALSE,1,2006,TRUE,25,-0.005519,0.0531327323024471,0.9230769230769230,0.47604790419161700,0.473015873015873,0.4752851711026620
2013-06-26,Tremor Video Inc,1375796,10,122196,75000,NY,SERVICES-ADVERTISING AGENCIES,7311,FALSE,1,2005,TRUE,8.5,0.008926,-0.0379419399352312,-0.15,0.4840764331210190,0.48,0.4772117962466490
2013-08-06,YuMe Inc,1415624,9,80472,46125,CA,SERVICES-ADVERTISING AGENCIES,7311,FALSE,0,2004,TRUE,9,-0.006571,0.0174434398460017,0,0.4805194805194810,0.4767123287671230,0.4536082474226800
2021-11-09,"Stran & Company, Inc.",1872525,4.15,14082.15,17999.99,MA,SERVICES-ADVERTISING AGENCIES,7311,FALSE,0,1995,FALSE,3.96,-0.002888,0.0448231066388574,-0.04578313253012060,0.5203488372093020,0.5203761755485890,0.4634146341463420
2024-01-26,Haoxi Health Technology Ltd,1954594,4,4464.24,9600,OVERSEAS,SERVICES-ADVERTISING AGENCIES,7311,FALSE,0,2019,FALSE,5.28,4.4E-05,0.0281506096311175,0.32000000000000000,0.5749039692701660,0.5708390646492440,0.5602094240837700
2024-07-19,QMMM Holdings Ltd,1971542,4,1187,8600,OVERSEAS,SERVICES-ADVERTISING AGENCIES,7311,FALSE,0,2022,FALSE,4.07,-0.006319,0.0286468760248351,0.01750000000000010,0.5249500998003990,0.5158562367864690,0.47696476964769600
2011-02-07,China Century Dragon Media Inc,1423242,5.25,30973.371,6300,FL,SERVICES-ADVERTISING,7310,FALSE,0,2007,FALSE,5.3,0.006123,0.017100094087017,0.00952380952380949,0.5888888888888890,0.5825049701789260,0.553030303030303
2011-11-16,Angie's List Inc,1491778,13,32593,114314.304,IN,SERVICES-ADVERTISING,7310,FALSE,1,1995,TRUE,16.26,-0.015099,0.0188674483597298,0.2507692307692310,0.5182481751824820,0.5182291666666670,0.4936305732484080
2013-07-18,RetailMeNot Inc,1475274,21,375651,190909.068,TX,SERVICES-ADVERTISING,7310,FALSE,1,2007,TRUE,27.7,0.005469,0.0595323135796251,0.319047619047619,0.5,0.4941176470588240,0.48668280871670700
2014-03-06,Coupons.com Inc,1115128,16,134236,168000,CA,SERVICES-ADVERTISING,7310,FALSE,1,1998,TRUE,30,0.001723,0.0359003282051082,0.875,0.48826291079812200,0.4875621890547260,0.47720364741641300
2015-03-06,MaxPoint Interactive Inc,1611231,11.5,73697,74750,NC,SERVICES-ADVERTISING,7310,FALSE,0,2006,TRUE,9.76,-0.013852,0.0176056756996823,-0.15130434782608700,0.45670995670995700,0.454337899543379,0.4574468085106380
2022-08-23,Starbox Group Holdings Ltd,1914818,4,6400,20000,OVERSEAS,SERVICES-ADVERTISING,7310,FALSE,0,2021,FALSE,15.4,-7.07E-04,0.0262183721889928,2.85,0.49417249417249400,0.486284289276808,0.49056603773584900
2024-04-19,"Ibotta, Inc.",1538379,88,319790,577341.6,CO,SERVICES-ADVERTISING,7310,FALSE,0,2011,TRUE,103.25,-0.006374,-0.0456459703748587,0.17329545454545500,0.4860627177700350,0.4869402985074630,0.4755244755244760
2024-10-11,Star Fashion Culture Holdings,2003061,4,5763.27,8600,OVERSEAS,SERVICES-ADVERTISING,7310,FALSE,0,2015,FALSE,3.26,0.007488,0.0107411565785589,-0.18500000000000000,0.5737704918032790,0.578125,0.5732323232323230
2012-03-01,Yelp Inc,1345016,15,43821,107250,CA,SERVICES-PERSONAL SERVICES,7200,FALSE,1,2004,TRUE,24.58,0.006807,0.018250661133131,0.6386666666666670,0.4665012406947890,0.468586387434555,0.463258785942492
2014-01-24,Care.com,1412270,17,122302,90950,MA,SERVICES-PERSONAL SERVICES,7200,FALSE,0,2006,TRUE,24.3,-0.021135,0.00286895530744702,0.4294117647058820,0.49,0.4867021276595750,0.475
2017-08-11,YogaWorks Inc,1703497,5.5,57537.49,40150,CA,SERVICES-PERSONAL SERVICES,7200,FALSE,0,1987,FALSE,4.85,0.001508,-0.0033225680922131,-0.11818181818181800,0.4525,0.44086021505376300,0.43042071197411
2021-08-05,European Wax Center Inc,1856236,17,606900,180200,TX,SERVICES-PERSONAL SERVICES,7200,FALSE,0,2004,TRUE,21.39,0.007173,0.0123054717186275,0.2582352941176470,0.4788732394366200,0.48006644518272400,0.463265306122449
2012-02-07,Caesars Entertainment Corp,858339,9,28866100,15160.69,NV,HOTELS & MOTELS,7011,FALSE,0,1937,FALSE,15.39,0.001394,0.0542214077338767,0.7100000000000000,0.5928338762214980,0.5902777777777780,0.5450643776824040
2013-07-18,Diamond Resorts International,1566897,14,1053803,217000,NV,HOTELS & MOTELS,7011,FALSE,0,1996,FALSE,16.15,0.005469,0.0595323135796251,0.15357142857142800,0.5933014354066990,0.6030927835051550,0.6211180124223600
2013-11-13,Extended Stay America,1581164,20,4566418,565000,NC,HOTELS & MOTELS,7011,FALSE,0,1995,FALSE,23.87,0.008519,0.0024858650647186,0.1935000000000000,0.575091575091575,0.5681818181818180,0.5519125683060110
2013-12-12,Hilton Worldwide Holdings Inc,1585689,20,26729000,2352812.48,VA,HOTELS & MOTELS,7011,FALSE,0,1919,FALSE,21.5,-0.002543,0.00931115024496965,0.075,0.4968944099378880,0.4856512141280350,0.4986737400530500
2014-04-09,La Quinta Holdings Inc,1594617,17,3169834,650250,TX,HOTELS & MOTELS,7011,FALSE,0,1968,FALSE,17.12,0.011291,-0.0195470672468062,0.00705882352941182,0.5120274914089350,0.4963369963369960,0.4855233853006680
2014-11-21,Peak Resorts Inc,1517401,9,207291.4,90000,MO,HOTELS & MOTELS,7011,FALSE,0,1982,FALSE,8.5099993,0.00533,0.0247894645093227,-0.05444452222222220,0.5469255663430420,0.5347222222222220,0.51440329218107
2016-04-27,Red Rock Resorts Inc,1653653,19.5,2932111,531375,NV,HOTELS & MOTELS,7011,FALSE,0,1976,FALSE,18.7,0.002651,0.028966589894601,-0.04102564102564110,0.5376344086021510,0.528023598820059,0.5229007633587790
2021-07-15,Membership Collective Group In,1846510,14,2122162,420000,NY,HOTELS & MOTELS,7011,FALSE,0,1995,FALSE,12.66,-0.003905,0.0183619093100347,-0.09571428571428570,0.5082781456953640,0.4982142857142860,0.45248868778280500
2011-04-08,PennantPark Floating Rate,1504619,15,10,100500,NY,INVESTMENT COMPANIES,6799,FALSE,0,2010,FALSE,13.4,-0.003389,0.0548794025591397,-0.10666666666666700,0.5010570824524310,0.494199535962877,0.470414201183432
2017-10-20,Dragon Victory Intl Ltd,1682241,6,4212.54,10000,OVERSEAS,"INVESTORS, NEC",6799,FALSE,0,2014,FALSE,13.67,0.004204,0.0189185226315476,1.278333333333330,0.5862068965517240,0.5818713450292400,0.5735849056603770
2010-01-21,Chesapeake Lodging Trust,1473078,20,435,150000,NJ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2009,FALSE,19,-0.017773,0.0209159182788656,-0.05,0.5252808988764050,0.5301204819277110,0.5076335877862600
2010-04-15,Chatham Lodging Trust,1476045,20,151200,150000,FL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2009,FALSE,20.5,8.9E-05,0.0231821551409865,0.025,0.5135869565217390,0.5177514792899410,0.4942528735632180
2010-04-22,Excel Trust Inc,1478950,14,45456,210000,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2009,FALSE,13.3,0.003577,0.0327319645926862,-0.05000000000000000,0.44871794871794900,0.4423963133640550,0.4124293785310730
2010-08-25,Whitestone REIT,1175535,12,176292,26400,TX,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,1998,FALSE,11.5,0.004577,-0.0454308677292711,-0.04166666666666670,0.449685534591195,0.42905405405405400,0.4088888888888890
2010-09-22,CoreSite Realty Corporation,1490892,16,275896,270400,CO,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,16.01,-0.005023,0.0885813130759525,6.25000000000098E-04,0.4941176470588240,0.49523809523809500,0.4698795180722890
2011-01-12,American Assets Trust Inc,1500217,20.5,1103713,563750,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,21.25,0.009014,0.0198883835119947,0.03658536585365850,0.4671968190854870,0.46466809421841500,0.44751381215469600
2011-02-08,Summit Hotel Properties Inc,1497645,9.75,493000,265052,SD,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,9.69,0.004549,0.0125997674336653,-0.0061538461538462,0.49671772428884000,0.491725768321513,0.4695121951219510
2011-03-31,Preferred Apartment Communitie,1481832,10,829.812,50000,GA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2009,FALSE,9.85,-5.93E-04,0.00177833187975529,-0.01500000000000000,0.4761255115961800,0.47344461305007600,0.4524714828897340
2011-04-15,STAG Industrial Inc,1479094,13,208900,178750,MA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,TRUE,12.25,0.003973,0.00575459902246633,-0.05769230769230770,0.4613583138173300,0.4564102564102560,0.46557377049180300
2011-05-10,RLJ Lodging Trust,1511337,18,3287000,495000,MD,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,17.68,0.008462,0.00937242495886625,-0.01777777777777780,0.5093283582089550,0.501984126984127,0.5026178010471200
2011-06-29,AG Mortgage Investment Trust,1514281,20,1,110000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,19.64,0.008738,-0.00486660428432539,-0.01800000000000000,0.5300925925925930,0.5265151515151520,0.5424292845257900
2011-07-21,Apollo Residential Mortgage,1515980,20,1,200000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,18.65,0.012262,0.0235455077315716,-0.06750000000000010,0.4628099173553720,0.45750452079566000,0.4351851851851850
2011-08-03,American Capital Mortgage,1516973,20,1,160000,MD,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,18.41,0.004954,-0.0214455369248355,-0.07950000000000000,0.5298621745788670,0.5328947368421050,0.5280665280665280
2011-09-07,American Rlty Capital Ppty Inc,1507385,12.5,769.889,110000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,12.75,0.029164,-0.0257547662978173,0.02,0.46096654275092900,0.4722222222222220,0.4742268041237110
2012-03-06,Select Income REIT,1537667,21.5,954500,172000,MA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,21.75,-0.017384,0.0196678760944484,0.01162790697674420,0.5433962264150940,0.5477178423236520,0.5260115606936420
2012-04-05,Retail Ppty of Americas Inc,1222840,8,5941894,254400,IL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2003,FALSE,8.75,-8.01E-04,0.0122563860774074,0.09375,0.46736292428198400,0.4664804469273740,0.4372623574144490
2012-04-25,Ares Commercial RE Corp,1529377,18.5,7587,142450,IL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,18,0.013825,-0.0374926268238011,-0.02702702702702700,0.4901315789473680,0.49380530973451300,0.4886363636363640
2012-05-09,Western Asset Mortgage Capital,1465885,20,1,184000,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2009,FALSE,18.77,-0.006018,-0.0156397882791907,-0.06150000000000000,0.505,0.5172413793103450,0.5011547344110860
2012-07-26,AmREIT Inc,1397807,14,329878,51100,TX,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2002,FALSE,14.02,0.015513,-0.0311394382093532,0.00142857142857139,0.4435146443514640,0.4441860465116280,0.40307692307692300
2012-09-19,Spirit Realty Capital Inc,1277406,15,3224689,435000,AZ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2003,FALSE,15,0.001305,0.0422804545243181,0,0.5141129032258070,0.5021551724137930,0.4941176470588240
2012-10-03,JAVELIN Mortgage Invstmnt Corp,1552890,20,1,145000,FL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,19.6,0.002508,0.00621845146968147,-0.01999999999999990,0.5039872408293460,0.5076923076923080,0.5230769230769230
2012-11-16,Wheeler REIT Inc,1527541,5.25,14866.88,21000,VA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,6,0.006186,-0.0372611525262391,0.14285714285714300,0.4577114427860700,0.4536082474226800,0.43243243243243200
2012-12-13,Silver Bay Realty Trust Corp,1557255,18.5,228277,245125,MN,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,18.24,-0.005872,0.032629787504727,-0.01405405405405410,0.5132382892057030,0.5098039215686270,0.48739495798319300
2013-01-17,CyrusOne Inc,1553023,19,1210900,313500,TX,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,21.2,0.00593,0.0376673432870178,0.11578947368421000,0.5104895104895110,0.5012531328320800,0.4968944099378880
2013-01-28,Gladstone Land Corp,1495240,15,40284.22,50000.01,VA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,1997,FALSE,15,-0.001315,0.0274571023763517,0,0.5167597765363130,0.5178571428571430,0.532319391634981
2013-02-07,ZAIS Financial Corp,1527590,21.25,182333.35,120062.5,NJ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,19.7,-0.002118,0.0247325144801405,-0.07294117647058830,0.525030525030525,0.5305039787798410,0.5449826989619380
2013-02-14,Orchid Island Capital,1518621,15,71650.692,35400,FL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,14.8,8.65E-04,0.0167382175815627,-0.01333333333333330,0.5148026315789470,0.5088028169014090,0.4908675799086760
2013-03-20,Aviv REIT Inc,1499686,20,1099528.64,264000,IL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2008,FALSE,22.55,0.007248,0.0362671840739308,0.12750000000000000,0.5252225519287830,0.5048543689320390,0.5100401606425700
2013-03-21,Five Oaks Investment Corp,1547546,15,97049.12,85500,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,14.5,-0.007562,0.0207089724579612,-0.03333333333333330,0.5187424425634830,0.5216819973718790,0.5084175084175080
2013-04-17,Hannon Armstrong,1561894,12.5,212785.57,166666.66,MD,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,11.4,-0.014689,-0.00776827519316425,-0.08800000000000000,0.506108202443281,0.5046904315197000,0.5
2013-05-01,Ellington Residential,1560672,20,32155.855,129000,CT,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,19.22,-0.010607,0.0148284399297953,-0.03900000000000010,0.5357142857142860,0.5419463087248320,0.5717344753747320
2013-05-08,American Residential Ppty Inc,1548981,21,349427,287710.5,AZ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,21,0.005022,0.0314437624983406,0,0.5,0.49909584086799300,0.494199535962877
2013-07-18,Physicians Realty Trust,1574540,11.5,106300,119999.99,WI,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2013,FALSE,11.5,0.005469,0.0595323135796251,0,0.491588785046729,0.48775510204081600,0.4790575916230370
2013-07-18,Rexford Industrial Realty Inc,1571283,14,420390,224000,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2001,FALSE,14.04,0.005469,0.0595323135796251,0.00285714285714279,0.4646840148698890,0.456,0.4289405684754520
2013-07-31,American Homes 4 Rent,1562401,16,1678261,705882.35,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,15.6,1.99E-04,0.0233738345623338,-0.02500000000000000,0.4717607973421930,0.4631956912028730,0.4562211981566820
2013-08-13,Independence Realty Trust,1466085,8.5,145547,34000,PA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,8.4499999,0.001516,2.91919162043E-06,-0.00588236470588236,0.47404063205417600,0.48129675810473800,0.4617834394904460
2013-10-02,Empire State Realty Trust,1541401,13,1052553,929500,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,1934,FALSE,13.1,-6.74E-04,0.00391611118555213,0.00769230769230766,0.5152439024390240,0.5187074829931970,0.458628841607565
2013-10-04,Cherry Hill Mortgage Inv,1571776,20,15.105,130000,NJ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2012,FALSE,18.5,0.006741,0.0132615039398329,-0.075,0.5260989010989010,0.5347432024169180,0.5293005671077500
2013-10-09,QTS Realty Trust,1577368,21,758432,257250,KS,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2013,FALSE,21,-4.51E-04,-0.00997454564332112,0,0.47810858143607700,0.46285714285714300,0.4676258992805760
2013-10-30,Brixmor Property Group,1581068,20,9449961,825000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,20.4,-0.005665,0.0613712985353727,0.01999999999999990,0.5504587155963300,0.5481727574750830,0.5303643724696360
2013-12-12,CatchMark Timber Trust Inc,1341141,13.5,344197.55,142105.266,GA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2005,FALSE,13.5,-0.002543,0.00931115024496965,0,0.5270935960591130,0.5238095238095240,0.5275862068965520
2014-03-28,Bluerock Residential Growth,1442626,14.5,172526.09,50000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2008,FALSE,14.55,0.00447,-0.018647033764176,0.00344827586206901,0.49298245614035100,0.4893617021276600,0.4885496183206110
2014-04-11,Farmland Partners Inc,1591670,14,39668.68,53200,CO,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2013,FALSE,12.98,-0.009794,-0.00103668580547833,-0.07285714285714280,0.5,0.49678800856531000,0.4785100286532950
2014-04-15,City Office REIT Inc,1593222,12.5,143639.341,72500,OVERSEAS,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2013,TRUE,12.4,0.00517,-0.0226502218085137,-0.00799999999999997,0.4191419141914190,0.4143835616438360,0.37656903765690400
2014-11-18,STORE Capital Corp,1538990,18.5,2557935,508750,AZ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,19.5,0.005501,0.0387069401510791,0.05405405405405410,0.4630541871921180,0.4671916010498690,0.47
2014-11-19,Paramount Group Inc,1605607,17.5,2960400,2292500,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,1978,FALSE,18.18,-0.002373,0.024395995628562,0.03885714285714280,0.5054151624548740,0.4901960784313730,0.4671717171717170
2015-01-30,InfraREIT Inc,1506401,23,1448503,460000,TX,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2001,FALSE,26.6,-0.012152,-0.00630017222287371,0.15652173913043500,0.5737704918032790,0.57421875,0.5717821782178220
2015-02-05,Easterly Government Properties,1622194,15,305314,180000,DC,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,15.5,0.01150800000000000,0.0180721149042407,0.03333333333333330,0.4773662551440330,0.4663774403470720,0.43370165745856400
2015-02-13,Great Ajax Corp,1614806,14.25,142158,71250,OR,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,14,0.004733,0.00676965125848605,-0.0175438596491228,0.5233766233766230,0.5188811188811190,0.5176908752327750
2015-03-27,Jernigan Capital Inc,1622353,20,16,100000,FL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,20.31,0.002468,-0.0140321348087067,0.01549999999999990,0.4900398406374500,0.4882226980728050,0.49171270718232000
2015-04-23,National Storage Affiliates Tr,1618563,13,832746,260000,CO,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2013,FALSE,13,0.003555,0.0169633011254939,0,0.5161290322580650,0.5040871934604910,0.5101351351351350
2015-05-21,Community Healthcare Trust Inc,1631569,19,2,118750,TN,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,19.75,0.002465,0.00854135415671764,0.03947368421052630,0.491588785046729,0.4857142857142860,0.4691689008042900
2015-10-20,American Farmland Co,1474777,8,154624.82,48000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2009,FALSE,6.93,-0.001171,0.0791641255118445,-0.13375000000000000,0.5139372822299650,0.5075757575757580,0.5024390243902440
2016-04-20,MGM Growth Properties LLC,1656936,21,7793639,1050000,NV,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2015,FALSE,22.01,0.001225,0.0231376347913657,0.04809523809523820,0.4911111111111110,0.46601941747572800,0.46439628482972100
2016-09-29,MedEquities Realty Trust Inc,1616314,12,518899,239103.996,TN,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,11.59,-0.009216,-0.0129252547797205,-0.03416666666666670,0.4254545454545460,0.4229249011857710,0.42385786802030500
2017-02-10,Clipper Realty Inc,1649096,13.5,963109,76950,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2015,FALSE,13.5,0.004103,0.0158278409873338,0,0.4876660341555980,0.4838709677419360,0.49343832020997400
2017-02-10,Sachem Capital Corp,1682220,5,36173.341,13000,CT,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,5.04,0.004103,0.0158278409873338,0.008,0.5150115473441110,0.5198019801980200,0.5182926829268290
2017-05-05,KKR Real Estate Fin Trust,1631596,20.5,6265403,210125,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,22.13,0.005792,0.0160327407424594,0.07951219512195120,0.5123859191655800,0.514726507713885,0.5190562613430130
2017-06-09,Plymouth Industrial REIT Inc,1515816,19,137443,55100,MA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2011,FALSE,18.39,-5.47E-04,0.0308825499467047,-0.0321052631578947,0.4789029535864980,0.4580498866213150,0.43859649122807000
2017-06-23,Granite Point Mtg Tr Inc,1703644,19.5,1614300,195000,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2015,FALSE,19,0.002916,3.1592048125705E-04,-0.02564102564102560,0.4742096505823630,0.4724689165186500,0.47113163972286400
2017-07-20,TPG RE Finance Trust Inc,1630472,20,2863902,220000,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2014,FALSE,19.58,3.3E-05,0.0191887870585337,-0.02100000000000010,0.5011494252873560,0.5037783375314860,0.5149006622516560
2017-09-14,Tremont Mortgage Trust,1708405,20,2,50000,MA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2017,FALSE,17.29,-4.92E-04,0.0224771402859334,-0.13550000000000000,0.47875816993464100,0.47560975609756100,0.4644444444444450
2018-01-12,Industrial Logistics Ppty Tr,1717307,24,1417238,480000,MA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2015,FALSE,23.35,0.006082,0.0263142723051519,-0.02708333333333330,0.4879725085910650,0.4836363636363640,0.4954545454545460
2018-01-19,AmeriCold Realty Trust,1455863,16,2327631,724800,GA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2006,FALSE,17.77,0.005419,0.0432315380491477,0.11062500000000000,0.554635761589404,0.5557522123893810,0.5635103926097000
2018-02-01,VICI Properties Inc,1705696,20,4831000,1210000,NV,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2017,FALSE,20.89,-2.65E-04,0.0226497427843948,0.04450000000000000,0.5,0.5011086474501110,0.5085227272727270
2018-06-21,Essential Properties Realty,1728951,14,986600,455000,NJ,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2016,FALSE,13.64,-0.006898,0.0150120694922053,-0.02571428571428570,0.4809160305343510,0.4711934156378600,0.4931129476584020
2018-11-28,Medalist Diversified REIT,1654595,10,52828.72,2400,VA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2015,FALSE,9.4,0.022306,-0.0214359361895139,-0.06000000000000000,0.5102040816326530,0.4953271028037380,0.4911242603550300
2019-05-15,Postal Realty Trust Inc,1759774,17,35684.43,76500,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2018,FALSE,17,0.005735,-0.0391950976449739,0,0.4879310344827590,0.491588785046729,0.4804878048780490
2019-11-22,Alpine Income Property Trust,1786117,19,150241.206,142500,FL,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2010,FALSE,19,0.00202,0.0233444766296618,0,0.39882697947214100,0.4024767801857590,0.42748091603053400
2020-08-13,NetSTREIT Corp,1798100,18,496977,225000,TX,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2019,FALSE,17.75,-5.93E-04,0.0185301032250822,-0.01388888888888890,0.4766536964980550,0.4688796680497930,0.4781420765027320
2020-09-17,Broadstone Net Lease Inc,1424182,17,4144055,569500,NY,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,2007,FALSE,16.3,-0.007869,-0.00911877761718083,-0.04117647058823530,0.4811463046757170,0.4734299516908210,0.4779874213836480
2020-10-07,Presidio Property Trust Inc,1080657,5,194221.13,2500,CA,REAL ESTATE INVESTMENT TRUSTS,6798,FALSE,0,1999,FALSE,4.6,0.017039,0.00757815536259088,-0.08000000000000010,0.4396135265700480,0.44041450777202100,0.4276729559748430
